176.7103293	-84.20316272
139.1136639	-86.67475848
143.6760096	84.80747721
107.45988	82.35278082
72.89928021	80.03485355
67.38563929	77.42300885
58.98613194	75.48936165
42.64811739	74.22832064
31.09144733	78.65785377
21.23165766	76.76789749
12.27127615	78.03249241
-11.99161915	83.43341198
-22.65122153	88.70983057
-13.66386234	83.50208069
-0.903294194	85.39792435
103.7792974	86.28128021
115.074962	86.40792432
126.8640503	83.26743838
136.893146	80.82140847
154.5645403	77.54102064
142.6869214	-88.88139764
135.8984025	-73.83740765
110.6357211	89.41039152
167.5007599	84.13812852
169.8448471	65.09227877
-179.7905405	60.88559015
-156.4345475	59.40904622
-152.2944975	64.08565988
-113.6694063	81.35362755
-101.803867	85.96839542
-81.78073725	85.13270648
-66.19415506	83.32386232
-62.72688891	84.70967103
-66.71261476	89.78099248
-60.41097315	86.15603503
-60.90406757	-87.8446143
-67.93757255	-85.80409737
-56.27697736	-73.21579156
-84.28590325	-63.39772019
-97.75165968	-84.30624242
-100.3481466	89.52462142
-125.9533284	-80.68608356
-139.7261774	-81.6158202
-138.1078901	-84.16298564
-161.9803557	-82.4626917
-173.9309519	-85.8451334
-167.812156	-84.24270391
-167.3141125	-88.73406387
142.3437958	-88.33213965
140.1622425	-86.45283024
-3.188828504	-85.00405097
-17.22460188	88.17479648
-22.38971065	-77.90388909
-13.68013827	-77.75131312
-13.41794373	-86.68729201
-19.90229885	88.65015597
-48.38309919	-86.42104129
-52.8167255	-86.01644628
-66.12339822	-86.15476956
-66.01853104	-88.60227878
-58.05690768	-87.66794596
-64.71396464	-88.62871025
-94.86980484	-87.21147267
-98.82104597	-88.19375098
-95.81417447	85.82712945
-61.09213149	-88.5991206
-62.26216811	-88.60584166
-72.32908808	-68.5714303
-57.70958633	-87.05318327
-65.23849697	-88.43038951
-73.77759751	-89.72419496
-94.51565508	-88.0130925
-105.2979261	-87.03281689
-100.7250492	86.70866768
-125.0247367	85.50188576
-120.8801817	-81.71472863
-119.3212376	-82.70198735
-127.1856952	-83.07526448
-109.7339332	-80.82189487
-54.97380834	-84.26284108
-62.25426847	-87.76682578
-41.41790462	-88.30181253
-56.95531845	88.96669996
-74.54036975	87.64003286
-63.99203329	-86.01450281
-99.61473827	-87.45036208
-111.4069888	-85.90491181
-85.49017574	-87.16788259
83.04794574	87.88020265
95.84529633	87.91468737
101.1151392	86.54006809
112.9074121	85.00391557
113.193855	-61.62729074
145.0234043	-86.29701128
160.779985	-87.95977309
128.8753216	87.19800534
128.7722103	79.82567782
110.2211444	80.95543872
104.8029316	81.77452264
88.15473375	89.19641388
83.59883018	86.69196759
66.42053897	86.28563811
54.4713792	88.15330198
31.61602807	-87.79348865
11.54454814	-88.09459182
2.946847151	86.87705592
-14.15697043	87.52800442
-26.37577013	86.80973512
-42.31610295	87.652821
-56.60975321	84.80220353
-62.21469245	84.59334459
-68.8412089	-87.17441446
133.595839	-89.4092128
128.2345309	83.17639869
139.1379289	-89.87706231
112.9177013	-86.08730667
143.4424058	-86.55440881
146.2896367	-67.811005
146.20807	-83.77102626
143.9467854	-86.13325432
174.256366	-83.36806995
-163.8575928	-88.52542826
-158.2912917	-82.40391078
-129.1453314	-73.47722912
-109.183267	-82.62308474
-90.47041256	-70.79971295
-90.06146784	-86.24297584
-75.20131086	-87.50398483
-63.74186165	-87.59627651
-55.73388833	89.14556619
-49.19768279	76.72870481
-71.97394147	80.3454283
-65.37652757	80.97047042
-61.65666053	84.64385281
-100.568768	86.6687676
-105.9845888	77.66945014
-124.8360164	78.45375352
-142.1783201	73.54877285
-157.2102064	73.22254391
-167.6359695	63.31814194
-175.3166502	52.74886801
179.381877	45.6276125
-162.5023735	85.957486
-163.144164	85.18975078
159.5871688	89.41745715
144.1869656	-87.93321687
111.2298805	-88.29179706
107.6170205	88.07171378
87.2410175	-89.80111683
73.45623943	-86.99094256
68.18036994	-89.76898635
64.37123103	88.29496116
52.4611817	-86.34441634
31.95798904	-83.81544572
18.03760802	-87.32250004
18.86795357	-37.24170486
12.31496471	-73.33872636
15.1326749	-76.91185103
-10.85700273	-84.14712412
-36.10189215	-86.56265066
-62.41280938	-77.75367678
-64.06943632	-86.76550754
-64.78037944	-88.00732154
-97.82902557	-87.61498979
-61.16997692	-85.26532303
-57.79558351	-84.61652932
-63.54007959	-85.01758868
-57.41852795	-85.99838239
-44.24668294	-61.86700013
-64.51573731	-72.17772363
-58.94029836	-85.71148776
-66.65979045	-86.02798498
-58.96922063	-88.19548317
-39.47676415	87.50533499
-52.36312094	86.94167798
-65.22129686	-88.15626586
-66.53616496	-73.87467682
-65.72645944	-86.64530119
-20.271526	-82.93693283
10.03070862	-82.72426873
41.78474901	-82.06632496
63.72890892	-86.33733606
75.66816962	-88.18079576
75.35847645	-87.87252201
113.8256179	-87.32841455
109.9021603	88.91301516
142.2667055	-84.95232721
133.5449605	-70.14452231
141.0135528	-83.16430143
79.3380911	-84.7838587
58.25520584	-83.91121982
32.38224073	-81.5456205
88.94490047	-72.65581621
93.70943968	-81.49044295
116.6393113	-81.24247777
121.2736002	-64.3126851
145.8109299	-81.60611537
164.3894545	88.51128633
179.2234381	-83.74630147
154.3294941	-85.77406859
143.0204569	-86.37677298
137.8587513	-88.96308718
117.5863719	85.51770281
115.8225074	75.38639313
106.7570162	83.59936441
145.4230504	72.92453154
169.4560727	74.79391109
-177.6116605	76.71953143
-149.2249042	59.10024184
-133.1345099	65.02655918
-93.36293224	67.04604905
-62.91974423	83.49719317
-54.68169289	87.66516478
-55.89447797	89.9002744
-66.88770069	-88.74160908
-59.63967884	-88.89149845
-40.55604725	80.27722493
-10.11607703	-87.54637768
4.031145987	87.94819042
25.66742781	-88.03728764
61.27517732	-85.46992117
68.8856123	89.40150437
49.40213813	-89.70065937
29.53968932	-86.66228415
16.5483411	-85.83536528
7.180270912	86.75975802
-6.588480536	87.13354311
-33.44357774	85.88072498
-53.34273877	80.43658056
-59.72541821	81.00431114
-40.93388314	77.79909759
90.72544151	87.32159801
109.7630843	84.14993361
113.4936442	83.87854646
145.439626	85.51052591
149.8616535	80.64038474
158.9380467	69.03794407
151.6285917	63.33081656
120.0393837	72.1073941
100.8547047	76.70786017
77.7192552	87.21568365
65.74393777	88.3589681
38.51697069	-89.45248718
5.656604449	-88.13571558
-10.26643964	89.43338503
-39.07827383	84.7873733
-56.67053814	82.82680866
-69.07493979	-89.75267465
-96.64804826	89.2941532
-112.6715409	-88.36874538
-138.8032607	87.56759716
-155.6352082	-87.18523822
-178.4956003	67.82329224
135.782467	52.27517287
116.2868642	66.50238103
132.1918358	-77.07455278
-135.7827527	-30.8955129
-128.6253646	-27.20709267
-126.2343603	-19.1016818
