-12.66236231	76.65525269
-1.209141432	83.71458959
6.530363888	88.92243747
21.43170059	-86.08712823
38.99377244	-87.8334652
8.782475581	-69.28842412
44.88902085	-85.72426726
36.74000551	-88.9692701
54.66287837	89.26403798
73.00331284	88.96850406
85.27374418	88.3986834
103.0890809	86.91612694
120.1838799	74.40485578
150.5407039	82.42140728
133.4619576	87.27521635
161.7976562	77.9119709
165.3494591	72.18711204
172.3757928	70.34966876
-177.4183499	86.8015127
-176.6425713	78.66650445
172.0566131	-87.94174369
-168.6720516	84.00935637
-143.9139593	76.36350625
-127.2015157	67.73289939
-78.85356203	73.57296223
-80.39737187	75.17117537
-65.7336266	75.27440033
-72.46552998	74.295943
-56.37358092	79.42877148
-70.44653461	85.60671624
-72.61214158	75.00298811
-144.9932584	81.31334812
-170.3325699	74.71052087
-172.9180725	66.9788525
105.7640704	83.94844946
95.97053382	89.63520544
86.61366801	-88.42054597
104.1938463	-84.84332835
96.84597192	-84.81065935
94.60266189	-83.23793296
86.24691806	-83.07224202
88.76657289	-83.74353842
81.72837232	-85.03095572
76.58828444	-85.52999711
69.74762915	-85.49982305
65.80885647	-85.54000047
-160.9162698	-46.77170293
-171.4288593	88.50942177
-149.6565022	82.3931071
-144.8655656	78.30112356
-151.3609482	77.24435263
-141.9832746	82.41336969
-124.1390708	74.14609401
-145.5840877	84.68270435
161.6386881	-72.79117871
158.346034	-81.039947
161.1956368	-88.80703781
147.4096159	83.04253114
116.7496375	82.8630318
122.553308	77.31036472
175.4623165	-87.67189891
-172.7276211	68.6623955
156.6680467	-89.28770269
144.1183179	-89.41237642
139.2354769	-88.84948019
161.9978991	80.61059791
170.9999674	77.63606165
121.8761599	-87.62708482
111.3917366	-85.5830645
81.44632216	83.22832463
75.8305776	83.13480946
57.64640244	82.91239762
45.50461125	87.15192769
104.13566	-76.42558814
104.445826	-77.77464346
122.5149062	82.48497789
85.37922913	-82.12470897
92.77189147	-80.75742901
102.5998815	-77.90251255
86.7971411	-80.07822167
3.212084442	82.09867917
2.847040315	78.43177447
11.49717193	-85.31320433
30.81678754	-81.77688012
43.30728745	-87.89675202
63.00574752	-87.503275
80.1288609	-89.18487948
86.41599654	-77.41196103
80.48715695	-67.0947873
98.69535924	-74.29030157
124.3677063	88.72560147
121.5680055	77.78982889
125.619011	89.44106812
121.1520984	78.94519751
127.3439459	-89.19962199
159.0840226	80.75432
175.0878531	87.47911699
-172.8469231	77.82737192
-170.0567627	65.14752329
-142.2610351	81.01251435
-143.7849151	81.75800877
-163.4021216	71.24036691
-160.4991818	67.62761526
-129.6977964	69.68168667
-107.7954541	74.03849566
-96.76359438	75.71365145
-70.14259425	68.52411959
-87.6395855	79.90966876
-118.58662	75.5544692
-160.6875334	80.51208004
-168.0073715	-88.55197142
-169.7120634	82.62104
154.9162292	-89.60504868
126.7079338	-86.8656822
104.3222833	-85.98667771
93.83237899	-82.06456763
83.5855698	-83.55422989
72.85193212	-84.91188334
178.8497515	-83.31097622
166.0559995	82.67717822
-148.7364872	78.60619038
-144.2353226	77.27302185
-151.4275809	72.59148462
-146.474807	69.88085128
-153.3036073	75.96042197
-132.244765	72.97497891
-108.3820458	73.46148503
-80.77174807	79.05532606
-74.02446715	78.6223561
-52.98700473	82.11259421
-48.33423093	82.38193296
-35.23755026	84.03286579
-77.58768427	83.01628424
-116.827649	88.33192478
-117.7996922	82.02122736
-120.2710708	78.02782144
-144.221408	-89.69209515
-150.3018296	86.03900936
177.8708519	73.46138189
162.4346037	-89.39335676
118.8948583	86.94598951
92.26963587	-88.82025621
73.49775612	-88.27006383
116.4427557	80.96972134
122.3903603	78.38662997
134.6104044	-82.60807185
116.1810044	-88.33258584
112.9291761	-78.88846885
122.7547647	-79.5830127
91.6847117	-81.55621807
93.86187219	-85.11104735
103.840004	-84.74766543
88.74741626	-85.9121109
121.1327303	82.0102156
99.26372657	-83.54557696
142.6836732	-84.92426049
165.6454358	85.37881034
-178.5214297	77.92828661
-166.2100423	73.26151312
-170.8634076	66.14462803
-157.9774741	65.0758387
-155.888305	86.78533566
-144.0186788	78.13037556
-133.7452387	65.93242853
-15.68317905	-84.50353685
-48.1682705	78.76595392
-12.10178559	-84.87230093
-51.06623928	-87.00098057
-74.57157512	82.3848825
-73.06189024	78.18326074
-50.310864	89.54464594
-47.3599259	-89.02040732
-72.4639353	87.25869922
-71.91787064	79.34102252
-98.03757376	82.0586875
-93.81008431	82.29935954
-101.2203955	79.65872683
-110.9867332	77.54655467
-88.05714435	82.50702511
-102.5884406	78.67643773
-112.1390576	76.7646038
-135.274332	73.41499568
-146.9257102	80.43517779
-157.8436745	61.99642937
-141.4491327	81.20851938
34.15599867	-88.86051721
51.86587022	-88.86591229
54.78344085	-64.54021413
101.9158856	-78.25444401
109.4590061	-80.0426315
118.9077529	-80.22700498
93.14013944	-80.20424874
93.23729216	-82.92743395
88.92312011	-84.02184396
96.72383274	-84.2825664
90.63363832	-83.16754672
124.3910279	78.85332157
136.9660953	-88.21113768
87.69421838	-82.78069001
74.43168839	-25.36548658
66.57387554	-18.76845981
75.7501032	-14.87874494
92.44761633	-18.20324762
88.37330269	-80.48789128
86.05423796	-84.16021041
100.295804	-88.34593288
72.0094728	-87.84166666
-177.1071846	-82.30577331
-172.4388766	-86.81584692
-173.0686969	80.94065583
-173.8583732	76.68382228
169.1262603	71.19293828
-149.8639839	87.70369072
-147.2117899	75.86820357
-146.1744524	73.80391191
-155.6189837	74.23021656
-153.022219	66.02787284
-167.3934233	72.54024867
-131.4874831	76.69339255
-163.9538261	79.60276401
-144.362363	83.09074281
-173.7141992	76.61560232
-176.9344201	75.97489471
-162.7708897	71.61055462
-142.3006075	82.38433736
167.9330204	88.71991705
-166.4548102	74.7211195
